id,title,initiative,author,num_support,num_against,num_abstained,passed,documentcategory,subcategory,topic,Ciudadanos,Más País,PNV,PP,PSOE,CUP,ERC,VOX,EH Bildu,Junts,date,deepseek_7b,falcon3_7b,gemma2_9b,llama3_8b,mistral_7b
173/000055,"Moción consecuencia de interpelación urgente sobre un Corredor Mediterráneo exclusivo de mercancías: de alta capacidad, eficiente, conectado, digitalizado y separado del servicio de Rodalies.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Junts per Catalunya, sobre un Corredor Mediterráneo exclusivo de mercancías: de alta capacidad, eficiente, conectado, digitalizado y separado del servicio de Rodalies.",,141,33,142,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,0,0,1,0,,1.0,-1.0,0.0,,23/10/2024,1.0,0.0,0.0,1.0,1.0
173/000056,Moción consecuencia de interpelación urgente para que el Gobierno explique la situación de las mujeres en España al cumplirse un año de la creación del Ministerio de Igualdad.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, para que el Gobierno explique la situación de las mujeres en España al cumplirse un año de la creación del Ministerio de Igualdad.",,101,194,55,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,-1,-1,1,-1,-1.0,-1.0,0.0,-1.0,-1.0,11/3/2021,1.0,0.0,0.0,1.0,1.0
173/000056,"Moción consecuencia de interpelación urgente sobre la implicación del Ministerio del Interior en los múltiples escándalos de corrupción que cercan a su Gobierno, al Partido Socialista y al entorno del Presidente Sánchez.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, sobre la implicación del Ministerio del Interior en los múltiples escándalos de corrupción que cercan a su Gobierno, al Partido Socialista y al entorno del Presidente Sánchez.",,1636,858,34,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,0,1,-1,,-1.0,1.0,-1.0,,23/10/2024,0.0,0.0,0.0,1.0,1.0
173/000056,"Moción consecuencia de interpelación urgente sobre la política general del Gobierno en materia de transportes e infraestructuras ferroviarias, para favorecer la competitividad, el crecimiento y la creación de empleo de la economía española.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Mixto (Sr. Martínez Oblanca), sobre la política general del Gobierno en materia de transportes e infraestructuras ferroviarias, para favorecer la competitividad, el crecimiento y la creación de empleo de la economía española.",,365,453,205,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,1,1,0,-1.0,,,,,7/11/2017,1.0,0.0,0.0,1.0,1.0
173/000057,"Moción consecuencia de interpelación urgente sobre la política del Gobierno en materia de acercamiento de presos etarras a cárceles próximas al País Vasco, así como sobre el traspaso a dicha Comunidad Autónoma de las competencias en materia penitenciaria.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Ciudadanos, sobre la política del Gobierno en materia de acercamiento de presos etarras a cárceles próximas al País Vasco, así como sobre el traspaso a dicha Comunidad Autónoma de las competencias en materia penitenciaria.
Se vota en los términos de la enmienda transaccional presentada por el Grupo Parlamentario VOX y el Grupo Parlamentario Ciudadanos.",,153,193,4,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,0,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,18/3/2021,0.0,0.0,0.0,1.0,1.0
173/000057,Moción consecuencia de interpelación urgente sobre la política del Gobierno en materia de prevención y lucha contra los incendios forestales.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Socialista, sobre la política del Gobierno en materia de prevención y lucha contra los incendios forestales.
Se vota en los términos resultantes de la incorporación de las enmiendas 1 y 3 del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea.",,196,130,15,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,0,-1,1,1.0,,,,,7/11/2017,1.0,0.0,0.0,1.0,1.0
173/000057,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para garantizar a los españoles trabajos estables y de calidad.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre las medidas que va a adoptar el Gobierno para garantizar a los españoles trabajos estables y de calidad.",,946,1288,294,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,1,-1,,-1.0,1.0,-1.0,,23/10/2024,1.0,-1.0,0.0,1.0,1.0
173/000058,Moción consecuencia de interpelación urgente sobre la aprobación en el Consejo de Ministros del 2 de marzo de 2021 de las Directrices Generales de la Estrategia de Desarrollo Sostenible 2030 y sus consecuencias en la futura Ley de Vivienda.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, sobre la aprobación en el Consejo de Ministros del 2 de marzo de 2021 de las Directrices Generales de la Estrategia de Desarrollo Sostenible 2030 y sus consecuencias en la futura Ley de Vivienda.",,619,745,36,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,18/3/2021,0.0,0.0,0.0,1.0,1.0
173/000058,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para garantizar el prestigio de las instituciones.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre las medidas que va a adoptar el Gobierno para garantizar el prestigio de las instituciones.",,32,145,139,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,0,-1,,-1.0,1.0,-1.0,,14/11/2024,1.0,-1.0,0.0,1.0,1.0
173/000058,"Moción consecuencia de interpelación urgente sobre las políticas del Ministerio de Sanidad, Servicios Sociales e Igualdad para garantizar la equidad, reducir las desigualdades y evitar la fragmentación territorial en materia de salud.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Ciudadanos, sobre las políticas del Ministerio de Sanidad, Servicios Sociales e Igualdad para garantizar la equidad, reducir las desigualdades y evitar la fragmentación territorial en materia de salud.",,818,2135,116,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,-1,-1,-1,-1,-1.0,,,,,7/11/2017,0.0,0.0,0.0,1.0,1.0
173/000059,"Moción consecuencia de interpelación urgente sobre la responsabilidad del Ministro de la Presidencia, Justicia y Relaciones con las Cortes en los múltiples casos de corrupción que involucran al Presidente Sánchez y a más de la mitad de su Gobierno.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, sobre la responsabilidad del Ministro de la Presidencia, Justicia y Relaciones con las Cortes en los múltiples casos de corrupción que involucran al Presidente Sánchez y a más de la mitad de su Gobierno.",,167,145,4,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,1,-1,,-1.0,1.0,-1.0,,14/11/2024,0.0,0.0,0.0,1.0,1.0
173/000059,Moción consecuencia de interpelación urgente sobre las medidas que adoptará el Gobierno de España para la viabilidad y continuidad de la actividad productiva del plátano de Canarias en nuestro país.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Mixto (Sra. Oramas), sobre las medidas que adoptará el Gobierno de España para la viabilidad y continuidad de la actividad productiva del plátano de Canarias en nuestro país.",,248,0,93,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,0,1,1,1,0.0,,,,,14/11/2017,1.0,0.0,0.0,1.0,1.0
173/000059,Moción consecuencia de interpelación urgente sobre qué medidas va a adoptar el Gobierno para dejar de humillar a las víctimas del terrorismo de ETA.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre qué medidas va a adoptar el Gobierno para dejar de humillar a las víctimas del terrorismo de ETA.",,153,192,5,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,0,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,18/3/2021,1.0,0.0,0.0,1.0,1.0
173/000060,Moción consecuencia de interpelación urgente en relación con la desclasificación de toda la documentación vinculada al intento de Golpe de Estado de 23 de febrero de 1981.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Mixto (Sra. Belarra Urteaga y Sr. Sánchez Serna), en relación con la desclasificación de toda la documentación vinculada al intento de Golpe de Estado de 23 de febrero de 1981.",,23,291,2,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,1,1,-1,-1,,1.0,-1.0,1.0,,21/11/2024,0.0,0.0,0.0,1.0,1.0
173/000060,Moción consecuencia de interpelación urgente sobre las medidas a adoptar para revertir la situación de precariedad laboral y los niveles de temporalidad en la contratación.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Socialista, sobre las medidas a adoptar para revertir la situación de precariedad laboral y los niveles de temporalidad en la contratación.
Se vota en los términos de la enmienda transaccional presentada por el Grupo Parlamentario Socialista, el Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea y el Grupo Parlamentario Vasco (EAJ-PNV).",,158,158,25,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,-1.0,0,1,-1,1,1.0,,,,,14/11/2017,-1.0,0.0,0.0,1.0,1.0
173/000060,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para garantizar la adecuada inversión del Fondo de Apoyo a la Solvencia de Empresas Estratégicas gestionado por SEPI.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre qué medidas va a adoptar el Gobierno para garantizar la adecuada inversión del Fondo de Apoyo a la Solvencia de Empresas Estratégicas gestionado por SEPI.",,154,194,2,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,25/3/2021,1.0,0.0,0.0,1.0,1.0
173/000061,"Moción consecuencia de interpelación urgente sobre la política del Gobierno acerca de la participación de las Fuerzas Armadas en la preservación de la seguridad y el bienestar de los españoles en los supuestos de grave riesgo, catástrofes y necesidades públicas.","Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre la política del Gobierno acerca de la participación de las Fuerzas Armadas en la preservación de la seguridad y el bienestar de los españoles en los supuestos de grave riesgo, catástrofes y necesidades públicas.",,714,721,145,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,1,-1,,-1.0,1.0,-1.0,,21/11/2024,0.0,0.0,0.0,1.0,1.0
173/000061,Moción consecuencia de interpelación urgente sobre las medidas que piensa adoptar el Gobierno en orden a esclarecer la verdad sobre la muerte de Mikel Zabalza Gárate.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Vasco (EAJ-PNV), sobre qué medidas piensa adoptar el Gobierno en orden a esclarecer la verdad sobre la muerte de Mikel Zabalza Gárate.",,74,274,2,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,-1.0,-1,1,-1,-1,1.0,1.0,-1.0,1.0,1.0,25/3/2021,0.0,-1.0,0.0,1.0,1.0
173/000061,"Moción consecuencia de interpelación urgente sobre medidas de apoyo extraordinarias para las y los trabajadores eventuales del campo de Andalucía y Extremadura, y del conjunto del Estado, como consecuencia de los efectos de la sequía.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea, sobre medidas de apoyo extraordinarias para las y los trabajadores eventuales del campo de Andalucía y Extremadura, y del conjunto del Estado, como consecuencia de los efectos de la sequía.
Se vota en los términos de la enmienda transaccional presentada por el Grupo Parlamentario Socialista y el Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea.",,154,131,56,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,0.0,0,1,-1,1,1.0,,,,,14/11/2017,0.0,0.0,0.0,1.0,1.0
173/000062,"Moción consecuencia de interpelación urgente para que el Gobierno aclare su posición respecto a la ausencia de Presidencia de la Sociedad Estatal de Participaciones Industriales (SEPI) durante 17 meses, la escasa adjudicación, después de 9 meses del Fondo de Apoyo a la Solvencia de Empresas Estratégicas, y el incumplimiento de información de la única operación aprobada en la que ha transcurrido el plazo legal.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, para que el Gobierno aclare su posición respecto a la ausencia de Presidencia de la Sociedad Estatal de Participaciones Industriales (SEPI) durante 17 meses, la escasa adjudicación, después de 9 meses del Fondo de Apoyo a la Solvencia de Empresas Estratégicas, y el incumplimiento de información de la única operación aprobada en la que ha transcurrido el plazo legal.
Se vota en los términos resultantes de la incorporación de las enmiendas presentadas por el Grupo Parlamentario VOX.",,155,180,15,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,-1,1,-1,-1.0,0.0,1.0,-1.0,-1.0,25/3/2021,0.0,-1.0,0.0,1.0,1.0
173/000062,Moción consecuencia de interpelación urgente sobre las actuaciones realizadas por el Gobierno para estudiar alternativas orientadas a la recuperación de la Base Naval de Las Palmas de Gran Canaria para uso ciudadano.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Mixto (Sr. Quevedo), sobre las actuaciones realizadas por el Gobierno para estudiar alternativas orientadas a la recuperación de la Base Naval de Las Palmas de Gran Canaria para uso ciudadano.

Se vota en los términos resultantes de la incorporación de la enmienda del Grupo Parlamentario Popular.",,318,0,23,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,1,1,1,1.0,,,,,23/11/2017,0.0,0.0,0.0,1.0,1.0
173/000062,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para garantizar los servicios ferroviarios en España.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre las medidas que va a adoptar el Gobierno para garantizar los servicios ferroviarios en España.",,1773,1728,291,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,1,-1,,-1.0,1.0,-1.0,,21/11/2024,1.0,-1.0,0.0,1.0,1.0
173/000063,"Moción consecuencia de interpelación urgente sobre la política del Gobierno en materia de lucha contra el fraude fiscal, cooperación fiscal internacional y medidas contra los paraísos fiscales.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Socialista, sobre la política del Gobierno en materia de lucha contra el fraude fiscal, cooperación fiscal internacional y medidas contra los paraísos fiscales.",,816,132,75,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,0,1,1,1.0,,,,,23/11/2017,1.0,0.0,0.0,1.0,1.0
173/000063,"Moción consecuencia de interpelación urgente sobre la urgente necesidad de reforma del sistema de financiación autonómica, así como el establecimiento de medidas compensatorias como el Fondo de Nivelación mientras no se efectúe dicha reforma.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Plural (Sr. Baldoví Roda), sobre la urgente necesidad de reforma del sistema de financiación autonómica, así como el establecimiento de medidas compensatorias como el Fondo de Nivelación mientras no se efectúe dicha reforma.
Se vota en los términos de la enmienda transaccional presentada por el Grupo Parlamentario Socialista, el Grupo Parlamentario Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y el Grupo Parlamentario Plural (Sr. Baldoví Roda).",,193,53,104,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,0,0,0,1,1.0,1.0,-1.0,1.0,1.0,15/4/2021,-1.0,0.0,0.0,1.0,1.0
173/000063,"Moción consecuencia de interpelación urgente sobre los trámites pendientes, plazos y previsiones para la construcción de la segunda fase del Canal de Navarra.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Mixto (Sr. Catalán Higueras), sobre los trámites pendientes, plazos y previsiones para la construcción de la segunda fase del Canal de Navarra.",,292,17,7,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,0,1,1,,-1.0,1.0,-1.0,,21/11/2024,1.0,0.0,0.0,1.0,1.0
173/000064,"Moción consecuencia de interpelación urgente relativa a la ratificación de la Carta Social Europea revisada, así como del Protocolo de Reclamaciones colectivas de 1995.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea, relativa a la ratificación de la Carta Social Europea revisada, así como del Protocolo de Reclamaciones colectivas de 1995.",,320,0,21,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,1,1,1,1.0,,,,,23/11/2017,-1.0,0.0,0.0,1.0,1.0
173/000064,Moción consecuencia de interpelación urgente sobre las razones que tiene el Gobierno para modificar la reforma laboral.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, sobre las razones que tiene el Gobierno para modificar la reforma laboral.",,97,188,65,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,-1,1,-1,-1.0,-1.0,0.0,-1.0,-1.0,15/4/2021,1.0,0.0,0.0,1.0,1.0
173/000064,Moción consecuencia de interpelación urgente sobre las responsabilidades y actuaciones del Ministerio del Interior durante la crisis provocada por la DANA.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, sobre las responsabilidades y actuaciones del Ministerio del Interior durante la crisis provocada por la DANA.",,2327,171,1926,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,0,1,0,,0.0,1.0,-1.0,,21/11/2024,-1.0,0.0,0.0,1.0,1.0
173/000065,Moción consecuencia de interpelación urgente sobre la necesidad de implementar de manera urgente las ayudas que necesitan los afectados por la DANA.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, sobre la necesidad de implementar de manera urgente las ayudas que necesitan los afectados por la DANA.",,1663,110,1387,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,0,1,0,,0.0,1.0,-1.0,,28/11/2024,1.0,0.0,0.0,1.0,1.0
173/000065,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para proteger a los mayores.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre las medidas que va a adoptar el Gobierno para proteger a los mayores.
Se vota en los términos resultantes de la incorporación de las enmiendas presentadas por el Grupo Parlamentario Popular en el Congreso.",,147,194,9,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,0,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,15/4/2021,0.0,0.0,0.0,1.0,1.0
173/000065,Moción consecuencia de interpelación urgente sobre las previsiones del Gobierno en relación con la modificación de la Regla de Gasto aplicable a las Entidades Locales.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Socialista, sobre las previsiones del Gobierno en relación con la modificación de la Regla de Gasto aplicable a las Entidades Locales.

Se vota en los términos de la enmienda transaccional presentada por los Grupos Parlamentarios Socialista y Confederal de Unidos Podemos-En Comú Podem-En Marea.",,159,157,25,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,-1.0,1,0,-1,1,1.0,,,,,30/11/2017,0.0,0.0,0.0,1.0,1.0
173/000066,Moción consecuencia de interpelación urgente sobre la crisis democrática del funcionamiento de la justicia en España.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Mixto (Sr. Xuclà), sobre la crisis democrática del funcionamiento de la justicia en España.",,83,239,19,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,-1.0,1,1,-1,-1,1.0,,,,,30/11/2017,1.0,0.0,0.0,1.0,1.0
173/000066,Moción consecuencia de interpelación urgente sobre los continuos ataques a jueces y magistrados por parte de miembros del Gobierno.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, sobre los continuos ataques a jueces y magistrados por parte de miembros del Gobierno.",,848,718,14,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,1,-1,,-1.0,1.0,-1.0,,28/11/2024,1.0,0.0,0.0,1.0,1.0
173/000066,"Moción consecuencia de interpelación urgente sobre los planes que tiene el Gobierno para la utilización de los terrenos e instalaciones actualmente fuera del uso correspondiente a su función y, en particular, la finca de La Remonta en Santander.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Mixto (Sr. Mazón Ramos), sobre los planes que tiene el Gobierno para la utilización de los terrenos e instalaciones actualmente fuera del uso correspondiente a su función y, en particular, la finca de La Remonta en Santander.
Se vota en los términos de la enmienda transaccional presentada por el Grupo Parlamentario Socialista, el Grupo Parlamentario Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y el Grupo Parlamentario Mixto (Sr. Mazón Ramos).",,316,0,34,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,0.0,1,0,1,1,1.0,1.0,1.0,0.0,0.0,22/4/2021,-1.0,0.0,0.0,1.0,1.0
173/000067,"Moción consecuencia de interpelación urgente para que el Ministro del Interior dé cuenta sobre la asunción de responsabilidades políticas por la sucesión de escándalos, irregularidades y sentencias condenatorias que afectan a su Departamento.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, para que el Ministro del Interior dé cuenta sobre la asunción de responsabilidades políticas por la sucesión de escándalos, irregularidades y sentencias condenatorias que afectan a su Departamento.",,151,189,10,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,-1,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,22/4/2021,0.0,-1.0,0.0,1.0,1.0
173/000067,Moción consecuencia de interpelación urgente sobre la política que va a desarrollar el Gobierno para afrontar la regularización de 900.000 inmigrantes.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre la política que va a desarrollar el Gobierno para afrontar la regularización de 900.000 inmigrantes.",,33,143,140,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,0,-1,,-1.0,1.0,-1.0,,12/12/2024,-1.0,-1.0,0.0,1.0,1.0
173/000067,Moción consecuencia de interpelación urgente sobre las graves carencias de medidas por parte del Gobierno que garanticen un acceso efectivo a la Cultura.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea, sobre las graves carencias de medidas por parte del Gobierno que garanticen un acceso efectivo a la Cultura.

Se vota en los términos de la enmienda transaccional presentada por los Grupos Parlamentarios Socialista, Confederal de Unidos Podemos-En Comú Podem-En Marea y Mixto.",,159,130,52,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,0.0,1,0,-1,1,1.0,,,,,30/11/2017,-1.0,0.0,0.0,1.0,1.0
173/000068,"Moción consecuencia de interpelación urgente sobre cómo está afectando al Ministerio de Política Territorial y Memoria Democrática la presunta relación del ministro con la trama de compraventa de mascarillas durante la pandemia, que investiga la Audiencia Nacional.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, sobre cómo está afectando al Ministerio de Política Territorial y Memoria Democrática la presunta relación del ministro con la trama de compraventa de mascarillas durante la pandemia, que investiga la Audiencia Nacional.",,137,142,37,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,1,-1,,-1.0,0.0,-1.0,,12/12/2024,0.0,0.0,0.0,1.0,1.0
173/000068,Moción consecuencia de interpelación urgente sobre la mejora de las pensiones de viudedad para personas con 65 o más años de edad con menores ingresos.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Socialista, sobre la mejora de las pensiones de viudedad para personas con 65 o más años de edad con menores ingresos.",,161,130,50,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,0.0,1,0,-1,1,1.0,,,,,13/12/2017,1.0,0.0,0.0,1.0,1.0
173/000068,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para acabar con la desviación de poder en el Ministerio del Interior.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre las medidas que va a adoptar el Gobierno para acabar con la desviación de poder en el Ministerio del Interior.",,150,191,9,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,-1,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,22/4/2021,1.0,-1.0,0.0,1.0,1.0
173/000069,Moción consecuencia de interpelación urgente sobre el desmantelamiento y cierre del Polígono de Tiro de Las Bardenas Reales.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Euskal Herria Bildu, sobre el desmantelamiento y cierre del Polígono de Tiro de Las Bardenas Reales.",,33,272,45,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,-1.0,-1,1,-1,-1,0.0,1.0,-1.0,1.0,1.0,13/5/2021,1.0,0.0,0.0,1.0,1.0
173/000069,Moción consecuencia de interpelación urgente sobre las medidas que va a tomar el Gobierno para garantizar el acceso a la red y atender los nuevos suministros necesarios para la industria en sus procesos de reindustrialización y descarbonización.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Vasco (EAJ-PNV), sobre las medidas que va a tomar el Gobierno para garantizar el acceso a la red y atender los nuevos suministros necesarios para la industria en sus procesos de reindustrialización y descarbonización.",,1715,432,381,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,1,1,1,,1.0,0.0,1.0,,19/12/2024,0.0,0.0,0.0,1.0,1.0
173/000069,Moción consecuencia de interpelación urgente sobre los planes del Ministerio de Fomento para el impulso del Corredor Mediterráneo.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Ciudadanos, sobre los planes del Ministerio de Fomento para el impulso del Corredor Mediterráneo.",,325,1,15,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,1,1,1,1.0,,,,,13/12/2017,1.0,0.0,0.0,1.0,1.0
173/000070,Moción consecuencia de interpelación urgente para que el Gobierno explique las subidas de impuestos que piensa llevar a cabo y su posición respecto a la autonomía financiera de las Comunidades Autónomas.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, para que el Gobierno explique las subidas de impuestos que piensa llevar a cabo y su posición respecto a la autonomía financiera de las Comunidades Autónomas.
Se vota en los términos resultantes de la incorporación de la enmienda presentada por el Grupo Parlamentario Popular en el Congreso.",,154,190,6,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,13/5/2021,0.0,0.0,0.0,1.0,1.0
173/000070,Moción consecuencia de interpelación urgente relativa a la política del Gobierno en materia de administración de justicia.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea, relativa a la política del Gobierno en materia de administración de justicia.",,77,133,131,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,0.0,1,0,-1,0,1.0,,,,,13/12/2017,1.0,0.0,0.0,1.0,1.0
173/000070,Moción consecuencia de interpelación urgente sobre cuál va a ser la política del Gobierno en materia de agua y fuentes de energía y su impacto en la economía española.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre cuál va a ser la política del Gobierno en materia de agua y fuentes de energía y su impacto en la economía española.",,33,143,140,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,0,-1,,-1.0,1.0,-1.0,,19/12/2024,0.0,0.0,0.0,1.0,1.0
173/000071,Moción consecuencia de interpelación urgente sobre la democratización del sistema de representatividad y la lucha contra la precariedad laboral y económica del sector del transporte de mercancías por carretera.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Republicano, sobre la democratización del sistema de representatividad y la lucha contra la precariedad laboral y económica del sector del transporte de mercancías por carretera.",,1678,784,1646,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,1,1,0,1,,1.0,0.0,1.0,,19/12/2024,1.0,-1.0,0.0,1.0,1.0
173/000071,Moción consecuencia de interpelación urgente sobre la situación política en Cataluña.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario de Esquerra Republicana, sobre la situación política en Cataluña.",,80,248,12,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,-1.0,1,1,-1,-1,1.0,,,,,6/2/2018,1.0,0.0,0.0,1.0,1.0
173/000071,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para aliviar el esfuerzo fiscal de los españoles.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre las medidas que va a adoptar el Gobierno para aliviar el esfuerzo fiscal de los españoles.",,152,192,6,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,0,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,13/5/2021,1.0,-1.0,0.0,1.0,1.0
